symbols,relations,k,vertical_support,tirp_obj,tirp_str,is_closed,is_super_pattern
"(7, 15, 17)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 15, 9)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 3, 6)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 17)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 3, 15)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia,False,False
"(7, 3, 13)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 3, 3)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 18)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady,False,False
"(7, 2, 18)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Low c GLUCOSE_MEASURE_TREND:Steady,True,False
"(7, 2, 6)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Low c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 9, 5)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c DISGLYCEMIA_EVENT:Hypoglycemia c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 12, 21)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Hypoglycemia c MEAL_CONTEXT:Lunch,False,False
"(7, 12, 13)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Hypoglycemia c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 12, 8)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Hypoglycemia c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 12, 10)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Hypoglycemia c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 19, 10)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Breakfast c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 19, 17)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Breakfast c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 19, 12)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Breakfast c GLUCOSE_MEASURE_STATE:Hypoglycemia,False,False
"(7, 19, 13)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Breakfast c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 19, 16)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Breakfast c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(7, 19, 6)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Breakfast c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 13, 2)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Low Glucose c BASAL_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 13, 15)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia,False,False
"(7, 13, 6)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Low Glucose c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 13, 8)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Low Glucose c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 13, 20)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Low Glucose c MEAL_CONTEXT:Dinner,False,False
"(7, 13, 19)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Low Glucose c MEAL_CONTEXT:Breakfast,True,False
"(7, 13, 6)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Low Glucose c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 1, 19)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous High c MEAL_CONTEXT:Breakfast,False,False
"(7, 1, 18)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous High c GLUCOSE_MEASURE_TREND:Steady,False,False
"(7, 1, 20)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous High c MEAL_CONTEXT:Dinner,False,False
"(7, 1, 8)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous High c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 1, 21)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous High c MEAL_CONTEXT:Lunch,False,False
"(7, 18, 13)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 18, 21)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Steady c MEAL_CONTEXT:Lunch,False,False
"(7, 18, 10)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 18, 15)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia,False,False
"(7, 18, 20)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Steady c MEAL_CONTEXT:Dinner,False,False
"(7, 18, 12)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:Hypoglycemia,False,False
"(7, 18, 1)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Steady c BASAL_BITZUA_STATE:SubCutaneous High,False,False
"(7, 5, 10)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Low c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 5, 3)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Low c BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 5, 21)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Low c MEAL_CONTEXT:Lunch,False,False
"(7, 5, 9)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Low c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 5, 21)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Low c MEAL_CONTEXT:Lunch,False,False
"(7, 5, 18)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Low c GLUCOSE_MEASURE_TREND:Steady,False,False
"(7, 20, 13)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Dinner c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 20, 9)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Dinner c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 20, 17)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Dinner c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 20, 1)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Dinner c BASAL_BITZUA_STATE:SubCutaneous High,False,False
"(7, 8, 17)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c DISGLYCEMIA_EVENT:Hyperglycemia c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 16, 10)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 16, 13)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 16, 21)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Decreasing c MEAL_CONTEXT:Lunch,False,False
"(7, 16, 3)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Decreasing c BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 16, 14)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(7, 16, 16)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(7, 10, 22)","('c', '<', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose < RELEASE_EVENT:TRUE,False,False
"(7, 10, 11)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_STATE:Hyperglycemia,False,False
"(7, 10, 5)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 10, 17)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 10, 5)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 10, 20)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose c MEAL_CONTEXT:Dinner,False,False
"(7, 10, 9)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 10, 19)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose c MEAL_CONTEXT:Breakfast,True,True
"(7, 10, 20)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:High Glucose c MEAL_CONTEXT:Dinner,True,False
"(7, 6, 13)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 6, 18)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady,False,False
"(7, 6, 2)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c BASAL_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 6, 21)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Lunch,False,False
"(7, 6, 10)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 6, 17)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 6, 9)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 6, 13)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 6, 14)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(7, 6, 22)","('c', '<', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium < RELEASE_EVENT:TRUE,True,True
"(7, 6, 20)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BOLUS_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Dinner,False,False
"(7, 17, 17)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 17, 21)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Increasing c MEAL_CONTEXT:Lunch,False,False
"(7, 17, 13)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 17, 21)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Increasing c MEAL_CONTEXT:Lunch,False,False
"(7, 17, 3)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Increasing c BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 17, 9)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 17, 20)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_TREND:Increasing c MEAL_CONTEXT:Dinner,True,False
"(7, 14, 21)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c MEAL_CONTEXT:Lunch,False,False
"(7, 14, 21)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c MEAL_CONTEXT:Lunch,False,False
"(7, 14, 20)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c MEAL_CONTEXT:Dinner,False,False
"(7, 14, 15)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia,False,False
"(7, 14, 16)","('c', 'c', 'c')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(7, 14, 19)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c MEAL_CONTEXT:Breakfast,False,False
"(7, 14, 12)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c GLUCOSE_MEASURE_STATE:Hypoglycemia,False,False
"(7, 14, 5)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c BOLUS_BITZUA_STATE:SubCutaneous Low,True,False
"(7, 14, 20)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Normal Glucose c MEAL_CONTEXT:Dinner,False,False
"(7, 21, 6)","('c', 'c', '<')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Lunch c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 21, 16)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Lunch c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(7, 21, 6)","('c', 'c', 'o')",3,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c MEAL_CONTEXT:Lunch c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(6, 17, 8)","('o', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(6, 17, 18)","('o', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Steady,False,False
"(6, 17, 8)","('o', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(6, 18, 16)","('c', 'o', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady o GLUCOSE_MEASURE_TREND:Decreasing,True,True
"(6, 3, 18)","('o', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,False,False
"(6, 3, 13)","('o', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(6, 18, 8)","('o', 'c', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Steady c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(6, 18, 19)","('o', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o GLUCOSE_MEASURE_TREND:Steady < MEAL_CONTEXT:Breakfast,False,False
"(6, 21, 18)","('o', 'o', 'o')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o MEAL_CONTEXT:Lunch o GLUCOSE_MEASURE_TREND:Steady,False,False
"(6, 18, 8)","('<', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(6, 18, 19)","('<', '<', 'o')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady < MEAL_CONTEXT:Breakfast,False,False
"(6, 5, 10)","('<', '<', 'o')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium < BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(6, 5, 8)","('<', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium < BOLUS_BITZUA_STATE:SubCutaneous Low < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(6, 20, 5)","('o', '<', 'o')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium o MEAL_CONTEXT:Dinner < BOLUS_BITZUA_STATE:SubCutaneous Low,True,False
"(6, 8, 16)","('c', 'o', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hyperglycemia o GLUCOSE_MEASURE_TREND:Decreasing,True,False
"(6, 8, 20)","('c', 'o', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hyperglycemia o MEAL_CONTEXT:Dinner,True,False
"(5, 10, 8)","('<', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(5, 20, 18)","('o', '<', 'o')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o MEAL_CONTEXT:Dinner < GLUCOSE_MEASURE_TREND:Steady,True,True
"(5, 20, 3)","('o', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o MEAL_CONTEXT:Dinner < BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(5, 21, 20)","('c', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low c MEAL_CONTEXT:Lunch < MEAL_CONTEXT:Dinner,True,False
"(5, 13, 6)","('o', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_STATE:Low Glucose < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(5, 18, 19)","('o', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_TREND:Steady < MEAL_CONTEXT:Breakfast,True,True
"(5, 18, 9)","('o', 'c', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_TREND:Steady c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(5, 18, 16)","('o', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Decreasing,True,True
"(5, 21, 6)","('o', '<', 'o')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o MEAL_CONTEXT:Lunch < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(5, 10, 14)","('o', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(5, 10, 8)","('o', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(5, 17, 8)","('o', '<', 'c')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(5, 8, 6)","('c', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low c DISGLYCEMIA_EVENT:Hyperglycemia < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(5, 8, 18)","('c', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Steady,True,False
"(5, 16, 19)","('o', '<', '<')",3,0.5,,BOLUS_BITZUA_STATE:SubCutaneous Low o GLUCOSE_MEASURE_TREND:Decreasing < MEAL_CONTEXT:Breakfast,True,False
"(3, 11, 8)","('c', 'c', 'c')",3,0.5,,BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Hyperglycemia c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(3, 15, 13)","('c', 'c', '<')",3,0.5,,BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
